order_id,customer_id,customer_name,order_date,product_category,product_subcategory,product_name,quantity,unit_price,discount,shipping_cost,payment_method,shipping_mode,city,state,region,order_status,customer_age,customer_gender,revenue,gross_revenue,discount_amount,net_revenue,profit_margin,year,month,month_name,quarter,week,day_of_week,is_weekend,is_delivered,is_returned
ORD03083,CUST0274,Customer_274,2024-05-25,Beauty,Makeup,Makeup Item 31,2.0,4409.07,0.37,63.17,Wallet,Same Day,Bengaluru,Karnataka,South,Delivered,29.0,Female,5555.43,8818.14,3262.71,5492.26,0.6228,2024,5,May,2,21,Saturday,True,1,0
ORD03084,CUST0509,Customer_509,2024-01-13,Beauty,Makeup,Makeup Item 30,5.0,25770.51,0.04,431.31,Credit Card,Same Day,Bengaluru,Karnataka,South,Cancelled,59.0,Male,123698.45,128852.55,5154.1,123267.14,0.9567,2024,1,Jan,1,2,Saturday,True,0,0
ORD03085,CUST0026,Customer_26,2024-10-08,Home & Kitchen,Decor,Decor Item 39,2.0,46226.63,0.25,342.77,Net Banking,Same Day,Kolkata,West Bengal,East,Cancelled,62.0,Female,69339.94,92453.26,23113.32,68997.17,0.7463,2024,10,Oct,4,41,Tuesday,False,0,0
ORD03086,CUST0560,Customer_560,2024-03-20,Beauty,Fragrances,Fragrances Item 30,2.0,9538.41,0.32,199.3,Credit Card,Economy,Chennai,Tamil Nadu,South,Delivered,41.0,Other,12972.24,19076.82,6104.58,12772.94,0.6696,2024,3,Mar,1,12,Wednesday,False,1,0
ORD03087,CUST0418,Customer_418,2024-08-10,Sports,Football,Football Item 46,1.0,45619.48,0.11,12.75,Credit Card,Standard,Mumbai,Maharashtra,West,Delivered,21.0,Male,40601.34,45619.48,5018.14,40588.59,0.8897,2024,8,Aug,3,32,Saturday,True,1,0
ORD03088,CUST0599,Customer_599,2024-07-23,Beauty,Skincare,Skincare Item 4,5.0,32483.15,0.29,204.35,Net Banking,Express,Mumbai,Maharashtra,West,Delivered,22.0,Other,115315.18,162415.75,47100.57,115110.83,0.7087,2024,7,Jul,3,30,Tuesday,False,1,0
ORD03089,CUST0220,Customer_220,2024-04-03,Clothing,Kids,Kids Item 37,5.0,17897.02,0.36,148.55,Net Banking,Standard,Chennai,Tamil Nadu,South,Pending,29.0,Female,57270.46,89485.1,32214.64,57121.91,0.6383,2024,4,Apr,2,14,Wednesday,False,0,0
ORD03090,CUST0070,Customer_70,2024-09-25,Clothing,Footwear,Footwear Item 47,5.0,28491.66,0.2,457.22,UPI,Economy,Hyderabad,Telangana,South,Delivered,22.0,Other,113966.64,142458.3,28491.66,113509.42,0.7968,2024,9,Sep,3,39,Wednesday,False,1,0
ORD03091,CUST0716,Customer_716,2024-03-16,Books,Non-Fiction,Non-Fiction Item 43,1.0,26887.45,0.38,49.63,Net Banking,Same Day,Chennai,Tamil Nadu,South,Cancelled,55.0,Other,16670.22,26887.45,10217.23,16620.59,0.6182,2024,3,Mar,1,11,Saturday,True,0,0
ORD03092,CUST0228,Customer_228,2024-10-15,Electronics,Laptops,Laptops Item 43,3.0,8688.61,0.05,373.35,Wallet,Express,Jaipur,Rajasthan,North,Delivered,38.0,Male,24762.54,26065.83,1303.29,24389.19,0.9357,2024,10,Oct,4,42,Tuesday,False,1,0
ORD03093,CUST0029,Customer_29,2024-05-23,Books,Academic,Academic Item 46,5.0,45289.48,0.28,180.02,Wallet,Same Day,Mumbai,Maharashtra,West,Returned,43.0,Female,163042.13,226447.4,63405.27,162862.11,0.7192,2024,5,May,2,21,Thursday,False,0,1
ORD03094,CUST0093,Customer_93,2024-03-12,Electronics,Cameras,Cameras Item 30,1.0,19313.88,0.1,467.01,UPI,Economy,Mumbai,Maharashtra,West,Returned,35.0,Female,17382.49,19313.88,1931.39,16915.48,0.8758,2024,3,Mar,1,11,Tuesday,False,0,1
ORD03095,CUST0452,Customer_452,2024-05-10,Books,Comics,Comics Item 1,5.0,35735.47,0.09,351.31,Debit Card,Express,Pune,Maharashtra,West,Delivered,28.0,Other,162596.39,178677.35,16080.96,162245.08,0.908,2024,5,May,2,19,Friday,False,1,0
ORD03096,CUST0719,Customer_719,2024-03-10,Home & Kitchen,Decor,Decor Item 21,3.0,36086.91,0.21,317.35,Cash on Delivery,Standard,Hyderabad,Telangana,South,Delivered,50.0,Other,85525.98,108260.73,22734.75,85208.63,0.7871,2024,3,Mar,1,10,Sunday,True,1,0
ORD03097,CUST0375,Customer_375,2024-02-08,Sports,Cricket,Cricket Item 37,3.0,20046.12,0.02,297.68,Credit Card,Standard,Pune,Maharashtra,West,Delivered,52.0,Female,58935.59,60138.36,1202.77,58637.91,0.9751,2024,2,Feb,1,6,Thursday,False,1,0
ORD03098,CUST0051,Customer_51,2024-09-11,Electronics,Smartphones,Smartphones Item 8,3.0,1842.32,0.36,165.95,Debit Card,Economy,Jaipur,Rajasthan,North,Delivered,64.0,Female,3537.25,5526.96,1989.71,3371.3,0.61,2024,9,Sep,3,37,Wednesday,False,1,0
ORD03099,CUST0682,Customer_682,2024-12-12,Clothing,Women's Wear,Women's Wear Item 22,5.0,16663.84,0.13,471.52,Cash on Delivery,Same Day,Mumbai,Maharashtra,West,Cancelled,65.0,Male,72487.7,83319.2,10831.5,72016.18,0.8643,2024,12,Dec,4,50,Thursday,False,0,0
ORD03100,CUST0712,Customer_712,2024-08-12,Home & Kitchen,Cookware,Cookware Item 50,1.0,21697.08,0.14,454.64,Credit Card,Express,Lucknow,Uttar Pradesh,North,Delivered,60.0,Other,18659.49,21697.08,3037.59,18204.85,0.839,2024,8,Aug,3,33,Monday,False,1,0
ORD03101,CUST0205,Customer_205,2024-07-22,Home & Kitchen,Furniture,Furniture Item 22,1.0,43826.9,0.11,413.26,Credit Card,Same Day,Jaipur,Rajasthan,North,Cancelled,22.0,Female,39005.94,43826.9,4820.96,38592.68,0.8806,2024,7,Jul,3,30,Monday,False,0,0
ORD03102,CUST0183,Customer_183,2024-07-13,Books,Self-Help,Self-Help Item 14,1.0,5954.91,0.09,7.24,UPI,Same Day,Ahmedabad,Gujarat,West,Pending,43.0,Male,5418.97,5954.91,535.94,5411.73,0.9088,2024,7,Jul,3,28,Saturday,True,0,0
ORD03103,CUST0156,Customer_156,2024-03-01,Electronics,Laptops,Laptops Item 25,2.0,40175.61,0.32,37.25,Wallet,Economy,Delhi,Delhi,North,Delivered,25.0,Other,54638.83,80351.22,25712.39,54601.58,0.6795,2024,3,Mar,1,9,Friday,False,1,0
ORD03104,CUST0343,Customer_343,2024-04-26,Books,Non-Fiction,Non-Fiction Item 9,5.0,13835.38,0.34,7.23,Credit Card,Same Day,Delhi,Delhi,North,Pending,35.0,Female,45656.75,69176.9,23520.15,45649.52,0.6599,2024,4,Apr,2,17,Friday,False,0,0
ORD03105,CUST0226,Customer_226,2024-11-12,Home & Kitchen,Appliances,Appliances Item 45,2.0,21311.72,0.02,239.77,Debit Card,Economy,Kolkata,West Bengal,East,Cancelled,46.0,Other,41770.97,42623.44,852.47,41531.2,0.9744,2024,11,Nov,4,46,Tuesday,False,0,0
ORD03106,CUST0680,Customer_680,2024-06-28,Electronics,Smartphones,Smartphones Item 25,4.0,18407.64,0.06,479.3,Credit Card,Express,Ahmedabad,Gujarat,West,Delivered,61.0,Other,69212.73,73630.56,4417.83,68733.43,0.9335,2024,6,Jun,2,26,Friday,False,1,0
ORD03107,CUST0347,Customer_347,2024-01-03,Books,Self-Help,Self-Help Item 21,4.0,40609.8,0.02,368.82,Net Banking,Express,Mumbai,Maharashtra,West,Returned,46.0,Male,159190.42,162439.2,3248.78,158821.6,0.9777,2024,1,Jan,1,1,Wednesday,False,0,1
ORD03108,CUST0707,Customer_707,2024-09-22,Sports,Swimming,Swimming Item 46,3.0,12389.72,0.22,229.44,UPI,Express,Bengaluru,Karnataka,South,Cancelled,34.0,Female,28991.94,37169.16,8177.22,28762.5,0.7738,2024,9,Sep,3,38,Sunday,True,0,0
ORD03109,CUST0546,Customer_546,2024-09-18,Clothing,Accessories,Accessories Item 30,1.0,38434.24,0.2,183.98,UPI,Same Day,Bengaluru,Karnataka,South,Returned,19.0,Other,30747.39,38434.24,7686.85,30563.41,0.7952,2024,9,Sep,3,38,Wednesday,False,0,1
ORD03110,CUST0346,Customer_346,2024-09-12,Electronics,Laptops,Laptops Item 21,5.0,48782.85,0.06,423.33,Credit Card,Economy,Hyderabad,Telangana,South,Cancelled,31.0,Male,229279.4,243914.25,14634.85,228856.07,0.9383,2024,9,Sep,3,37,Thursday,False,0,0
ORD03111,CUST0399,Customer_399,2024-01-14,Sports,Cricket,Cricket Item 45,4.0,35009.25,0.35,98.17,Wallet,Economy,Lucknow,Uttar Pradesh,North,Delivered,34.0,Female,91024.05,140037.0,49012.95,90925.88,0.6493,2024,1,Jan,1,2,Sunday,True,1,0
ORD03112,CUST0680,Customer_680,2024-03-03,Beauty,Skincare,Skincare Item 8,5.0,20598.89,0.36,192.77,Wallet,Express,Hyderabad,Telangana,South,Cancelled,36.0,Female,65916.45,102994.45,37078.0,65723.68,0.6381,2024,3,Mar,1,9,Sunday,True,0,0
ORD03113,CUST0508,Customer_508,2024-03-04,Sports,Cricket,Cricket Item 26,5.0,36671.06,0.14,40.33,UPI,Same Day,Ahmedabad,Gujarat,West,Pending,28.0,Male,157685.56,183355.3,25669.74,157645.23,0.8598,2024,3,Mar,1,10,Monday,False,0,0
ORD03114,CUST0318,Customer_318,2024-01-23,Sports,Cycling,Cycling Item 31,1.0,39877.57,0.18,348.46,Wallet,Express,Chennai,Tamil Nadu,South,Delivered,52.0,Other,32699.61,39877.57,7177.96,32351.15,0.8113,2024,1,Jan,1,4,Tuesday,False,1,0
ORD03115,CUST0751,Customer_751,2024-03-28,Sports,Football,Football Item 35,4.0,26493.725,0.26,253.51,Cash on Delivery,Same Day,Chennai,Tamil Nadu,South,Delivered,58.0,Female,78421.43,105974.9,27553.47,78167.92,0.7376,2024,3,Mar,1,13,Thursday,False,1,0
ORD03116,CUST0384,Customer_384,2024-08-04,Home & Kitchen,Decor,Decor Item 30,2.0,19607.24,0.05,251.85,Credit Card,Express,Ahmedabad,Gujarat,West,Delivered,50.0,Other,37253.76,39214.48,1960.72,37001.91,0.9436,2024,8,Aug,3,31,Sunday,True,1,0
ORD03117,CUST0377,Customer_377,2024-09-20,Clothing,Men's Wear,Men's Wear Item 44,1.0,39037.96,0.39,463.62,Net Banking,Express,Hyderabad,Telangana,South,Pending,27.0,Female,23813.16,39037.96,15224.8,23349.54,0.5981,2024,9,Sep,3,38,Friday,False,0,0
ORD03118,CUST0478,Customer_478,2024-03-29,Home & Kitchen,Bedding,Bedding Item 50,2.0,41037.43,0.15,31.7,UPI,Express,Lucknow,Uttar Pradesh,North,Delivered,57.0,Male,69763.63,82074.86,12311.23,69731.93,0.8496,2024,3,Mar,1,13,Friday,False,1,0
ORD03119,CUST0565,Customer_565,2024-05-25,Clothing,Kids,Kids Item 47,3.0,28037.15,0.13,157.17,Net Banking,Express,Lucknow,Uttar Pradesh,North,Cancelled,56.0,Other,73176.96,84111.45,10934.49,73019.79,0.8681,2024,5,May,2,21,Saturday,True,0,0
ORD03120,CUST0459,Customer_459,2024-05-02,Beauty,Tools,Tools Item 1,2.0,32614.82,0.27,343.4,Wallet,Standard,Pune,Maharashtra,West,Returned,65.0,Female,47617.64,65229.64,17612.0,47274.24,0.7247,2024,5,May,2,18,Thursday,False,0,1
ORD03121,CUST0136,Customer_136,2024-10-31,Books,Comics,Comics Item 18,3.0,32474.08,0.05,426.83,Cash on Delivery,Economy,Hyderabad,Telangana,South,Delivered,49.0,Other,92551.13,97422.24,4871.11,92124.3,0.9456,2024,10,Oct,4,44,Thursday,False,1,0
ORD03122,CUST0403,Customer_403,2024-05-04,Electronics,Laptops,Laptops Item 17,5.0,21401.81,0.28,63.74,Credit Card,Same Day,Pune,Maharashtra,West,Delivered,22.0,Other,77046.52,107009.05,29962.53,76982.78,0.7194,2024,5,May,2,18,Saturday,True,1,0
ORD03123,CUST0334,Customer_334,2024-04-03,Books,Academic,Academic Item 19,2.0,25366.53,0.26,195.13,Credit Card,Standard,Jaipur,Rajasthan,North,Delivered,53.0,Other,37542.46,50733.06,13190.6,37347.33,0.7362,2024,4,Apr,2,14,Wednesday,False,1,0
ORD03124,CUST0382,Customer_382,2024-02-15,Books,Fiction,Fiction Item 39,4.0,4366.37,0.24,335.76,Net Banking,Standard,Hyderabad,Telangana,South,Returned,60.0,Male,13273.76,17465.48,4191.72,12938.0,0.7408,2024,2,Feb,1,7,Thursday,False,0,1
ORD03125,CUST0656,Customer_656,2024-03-29,Beauty,Fragrances,Fragrances Item 17,3.0,11475.8,0.12,209.01,Wallet,Standard,Delhi,Delhi,North,Delivered,53.0,Other,30296.11,34427.4,4131.29,30087.1,0.8739,2024,3,Mar,1,13,Friday,False,1,0
ORD03126,CUST0371,Customer_371,2024-10-09,Clothing,Men's Wear,Men's Wear Item 28,1.0,5770.35,0.37,446.9,Wallet,Same Day,Delhi,Delhi,North,Pending,25.0,Male,3635.32,5770.35,2135.03,3188.42,0.5526,2024,10,Oct,4,41,Wednesday,False,0,0
ORD03127,CUST0336,Customer_336,2024-01-29,Clothing,Women's Wear,Women's Wear Item 50,5.0,28259.2,0.01,398.81,Net Banking,Economy,Chennai,Tamil Nadu,South,Returned,46.0,Male,139883.04,141296.0,1412.96,139484.23,0.9872,2024,1,Jan,1,5,Monday,False,0,1
ORD03128,CUST0055,Customer_55,2024-06-24,Books,Fiction,Fiction Item 48,1.0,35591.16,0.12,177.4,Credit Card,Same Day,Pune,Maharashtra,West,Pending,47.0,Female,31320.22,35591.16,4270.94,31142.82,0.875,2024,6,Jun,2,26,Monday,False,0,0
ORD03129,CUST0773,Customer_773,2024-04-08,Clothing,Accessories,Accessories Item 19,3.0,11294.81,0.18,369.34,Wallet,Standard,Lucknow,Uttar Pradesh,North,Delivered,34.0,Other,27785.23,33884.43,6099.2,27415.89,0.8091,2024,4,Apr,2,15,Monday,False,1,0
ORD03130,CUST0750,Customer_750,2024-10-08,Electronics,Laptops,Laptops Item 47,5.0,6705.57,0.33,184.96,Wallet,Economy,Pune,Maharashtra,West,Cancelled,44.0,Female,22463.66,33527.85,11064.19,22278.7,0.6645,2024,10,Oct,4,41,Tuesday,False,0,0
ORD03131,CUST0774,Customer_774,2024-07-26,Sports,Football,Football Item 38,5.0,31485.43,0.11,25.82,Net Banking,Same Day,Kolkata,West Bengal,East,Cancelled,58.0,Other,140110.16,157427.15,17316.99,140084.34,0.8898,2024,7,Jul,3,30,Friday,False,0,0
ORD03132,CUST0262,Customer_262,2024-11-11,Home & Kitchen,Decor,Decor Item 4,2.0,297.22,0.26,276.5,Wallet,Express,Lucknow,Uttar Pradesh,North,Delivered,48.0,Female,439.89,594.44,154.55,163.39,0.2749,2024,11,Nov,4,46,Monday,False,1,0
ORD03133,CUST0704,Customer_704,2024-01-17,Beauty,Fragrances,Fragrances Item 33,2.0,27830.15,0.01,37.53,Credit Card,Standard,Kolkata,West Bengal,East,Pending,32.0,Male,55103.7,55660.3,556.6,55066.17,0.9893,2024,1,Jan,1,3,Wednesday,False,0,0
ORD03134,CUST0292,Customer_292,2024-08-23,Electronics,Smartphones,Smartphones Item 44,1.0,25456.76,0.26,138.58,Debit Card,Same Day,Mumbai,Maharashtra,West,Returned,23.0,Other,18838.0,25456.76,6618.76,18699.42,0.7346,2024,8,Aug,3,34,Friday,False,0,1
ORD03135,CUST0078,Customer_78,2024-02-14,Electronics,Cameras,Cameras Item 5,1.0,28434.85,0.14,343.13,Net Banking,Same Day,Kolkata,West Bengal,East,Delivered,45.0,Male,24453.97,28434.85,3980.88,24110.84,0.8479,2024,2,Feb,1,7,Wednesday,False,1,0
ORD03136,CUST0525,Customer_525,2024-10-04,Electronics,Smartphones,Smartphones Item 11,5.0,32654.62,0.37,321.08,Debit Card,Same Day,Jaipur,Rajasthan,North,Delivered,45.0,Other,102862.05,163273.1,60411.05,102540.97,0.628,2024,10,Oct,4,40,Friday,False,1,0
ORD03137,CUST0774,Customer_774,2024-05-22,Beauty,Haircare,Haircare Item 46,5.0,11620.62,0.11,279.27,Credit Card,Standard,Delhi,Delhi,North,Delivered,48.0,Male,51711.76,58103.1,6391.34,51432.49,0.8852,2024,5,May,2,21,Wednesday,False,1,0
ORD03138,CUST0327,Customer_327,2024-12-19,Electronics,Smartphones,Smartphones Item 23,2.0,39138.32,0.39,159.2,Wallet,Standard,Bengaluru,Karnataka,South,Pending,35.0,Male,47748.75,78276.64,30527.89,47589.55,0.608,2024,12,Dec,4,51,Thursday,False,0,0
ORD03139,CUST0485,Customer_485,2024-03-09,Books,Academic,Academic Item 10,2.0,29402.72,0.31,406.26,Credit Card,Standard,Pune,Maharashtra,West,Returned,61.0,Other,40575.75,58805.44,18229.69,40169.49,0.6831,2024,3,Mar,1,10,Saturday,True,0,1
ORD03140,CUST0549,Customer_549,2024-12-03,Sports,Football,Football Item 31,4.0,49705.6,0.02,72.05,Wallet,Express,Kolkata,West Bengal,East,Delivered,35.0,Female,194845.95,198822.4,3976.45,194773.9,0.9796,2024,12,Dec,4,49,Tuesday,False,1,0
ORD03141,CUST0181,Customer_181,2024-10-07,Electronics,Tablets,Tablets Item 26,4.0,10774.76,0.3,247.74,Wallet,Economy,Mumbai,Maharashtra,West,Delivered,61.0,Other,30169.33,43099.04,12929.71,29921.59,0.6943,2024,10,Oct,4,41,Monday,False,1,0
ORD03142,CUST0235,Customer_235,2024-05-15,Beauty,Haircare,Haircare Item 1,2.0,26201.21,0.35,326.86,Wallet,Economy,Ahmedabad,Gujarat,West,Cancelled,39.0,Other,34061.57,52402.42,18340.85,33734.71,0.6438,2024,5,May,2,20,Wednesday,False,0,0
ORD03143,CUST0073,Customer_73,2024-11-15,Sports,Cricket,Cricket Item 14,1.0,33578.65,0.33,114.72,UPI,Same Day,Bengaluru,Karnataka,South,Returned,40.0,Female,22497.7,33578.65,11080.95,22382.98,0.6666,2024,11,Nov,4,46,Friday,False,0,1
ORD03144,CUST0265,Customer_265,2024-01-13,Home & Kitchen,Appliances,Appliances Item 46,3.0,34265.34,0.3,324.5,Wallet,Economy,Bengaluru,Karnataka,South,Delivered,49.0,Male,71957.21,102796.02,30838.81,71632.71,0.6968,2024,1,Jan,1,2,Saturday,True,1,0
ORD03145,CUST0601,Customer_601,2024-01-09,Clothing,Women's Wear,Women's Wear Item 26,3.0,48824.1,0.35,132.88,Credit Card,Same Day,Ahmedabad,Gujarat,West,Pending,19.0,Other,95207.0,146472.3,51265.3,95074.12,0.6491,2024,1,Jan,1,2,Tuesday,False,0,0
ORD03146,CUST0007,Customer_7,2024-03-08,Home & Kitchen,Appliances,Appliances Item 4,5.0,33349.2,0.21,248.95,Net Banking,Same Day,Lucknow,Uttar Pradesh,North,Delivered,46.0,Other,131729.34,166746.0,35016.66,131480.39,0.7885,2024,3,Mar,1,10,Friday,False,1,0
ORD03147,CUST0156,Customer_156,2024-07-13,Books,Comics,Comics Item 28,5.0,21213.81,0.4,195.76,Credit Card,Standard,Bengaluru,Karnataka,South,Pending,20.0,Female,63641.43,106069.05,42427.62,63445.67,0.5982,2024,7,Jul,3,28,Saturday,True,0,0
ORD03148,CUST0590,Customer_590,2024-02-04,Sports,Football,Football Item 47,3.0,34504.47,0.14,218.34,Cash on Delivery,Same Day,Chennai,Tamil Nadu,South,Delivered,48.0,Female,89021.53,103513.41,14491.88,88803.19,0.8579,2024,2,Feb,1,5,Sunday,True,1,0
ORD03149,CUST0441,Customer_441,2024-09-15,Books,Fiction,Fiction Item 21,3.0,42911.52,0.29,400.07,UPI,Economy,Lucknow,Uttar Pradesh,North,Delivered,26.0,Other,91401.54,128734.56,37333.02,91001.47,0.7069,2024,9,Sep,3,37,Sunday,True,1,0
ORD03150,CUST0214,Customer_214,2024-05-09,Electronics,Cameras,Cameras Item 24,5.0,44072.72,0.09,421.55,Wallet,Economy,Pune,Maharashtra,West,Cancelled,39.0,Other,200530.88,220363.6,19832.72,200109.33,0.9081,2024,5,May,2,19,Thursday,False,0,0
ORD03151,CUST0008,Customer_8,2024-06-24,Beauty,Tools,Tools Item 6,5.0,39414.44,0.03,269.51,Credit Card,Standard,Hyderabad,Telangana,South,Delivered,61.0,Other,191160.03,197072.2,5912.17,190890.52,0.9686,2024,6,Jun,2,26,Monday,False,1,0
ORD03152,CUST0762,Customer_762,2024-09-16,Electronics,Cameras,Cameras Item 25,1.0,39658.58,0.04,306.18,Credit Card,Same Day,Kolkata,West Bengal,East,Delivered,46.0,Male,38072.24,39658.58,1586.34,37766.06,0.9523,2024,9,Sep,3,38,Monday,False,1,0
ORD03153,CUST0372,Customer_372,2024-01-30,Sports,Swimming,Swimming Item 43,2.0,40734.13,0.12,356.62,Wallet,Economy,Jaipur,Rajasthan,North,Delivered,51.0,Other,71692.07,81468.26,9776.19,71335.45,0.8756,2024,1,Jan,1,5,Tuesday,False,1,0
ORD03154,CUST0065,Customer_65,2024-06-16,Electronics,Laptops,Laptops Item 3,2.0,3384.81,0.03,326.23,Wallet,Economy,Chennai,Tamil Nadu,South,Delivered,59.0,Other,6566.53,6769.62,203.09,6240.3,0.9218,2024,6,Jun,2,24,Sunday,True,1,0
ORD03155,CUST0711,Customer_711,2024-07-02,Sports,Swimming,Swimming Item 7,4.0,11397.74,0.3,230.81,Credit Card,Same Day,Lucknow,Uttar Pradesh,North,Delivered,48.0,Female,31913.67,45590.96,13677.29,31682.86,0.6949,2024,7,Jul,3,27,Tuesday,False,1,0
ORD03156,CUST0198,Customer_198,2024-09-10,Sports,Football,Football Item 17,4.0,13146.36,0.12,39.81,Wallet,Same Day,Mumbai,Maharashtra,West,Delivered,26.0,Female,46275.19,52585.44,6310.25,46235.38,0.8792,2024,9,Sep,3,37,Tuesday,False,1,0
ORD03157,CUST0129,Customer_129,2024-03-27,Home & Kitchen,Bedding,Bedding Item 21,5.0,17089.11,0.35,35.55,Cash on Delivery,Economy,Chennai,Tamil Nadu,South,Delivered,65.0,Other,55539.61,85445.55,29905.94,55504.06,0.6496,2024,3,Mar,1,13,Wednesday,False,1,0
ORD03158,CUST0438,Customer_438,2024-02-20,Clothing,Men's Wear,Men's Wear Item 31,2.0,5439.16,0.05,328.12,Wallet,Standard,Kolkata,West Bengal,East,Cancelled,25.0,Other,10334.4,10878.32,543.92,10006.28,0.9198,2024,2,Feb,1,8,Tuesday,False,0,0
ORD03159,CUST0079,Customer_79,2024-03-01,Home & Kitchen,Furniture,Furniture Item 15,1.0,5236.92,0.23,472.29,Debit Card,Standard,Bengaluru,Karnataka,South,Cancelled,22.0,Other,4032.43,5236.92,1204.49,3560.14,0.6798,2024,3,Mar,1,9,Friday,False,0,0
ORD03160,CUST0576,Customer_576,2024-08-04,Sports,Fitness,Fitness Item 41,1.0,8128.04,0.34,411.36,Credit Card,Standard,Lucknow,Uttar Pradesh,North,Delivered,38.0,Other,5364.51,8128.04,2763.53,4953.15,0.6094,2024,8,Aug,3,31,Sunday,True,1,0
ORD03161,CUST0556,Customer_556,2024-05-07,Sports,Swimming,Swimming Item 28,3.0,25299.17,0.22,181.17,Cash on Delivery,Standard,Bengaluru,Karnataka,South,Returned,49.0,Male,59200.06,75897.51,16697.45,59018.89,0.7776,2024,5,May,2,19,Tuesday,False,0,1
ORD03162,CUST0268,Customer_268,2024-05-19,Home & Kitchen,Decor,Decor Item 45,2.0,46407.29,0.26,467.51,Wallet,Express,Pune,Maharashtra,West,Pending,19.0,Other,68682.79,92814.58,24131.79,68215.28,0.735,2024,5,May,2,20,Sunday,True,0,0
ORD03163,CUST0262,Customer_262,2024-03-15,Electronics,Tablets,Tablets Item 14,2.0,46330.06,0.26,277.21,Net Banking,Express,Kolkata,West Bengal,East,Pending,24.0,Other,68568.49,92660.12,24091.63,68291.28,0.737,2024,3,Mar,1,11,Friday,False,0,0
ORD03164,CUST0385,Customer_385,2024-08-01,Books,Academic,Academic Item 21,5.0,36035.03,0.04,27.03,Debit Card,Economy,Jaipur,Rajasthan,North,Returned,30.0,Male,172968.14,180175.15,7207.01,172941.11,0.9598,2024,8,Aug,3,31,Thursday,False,0,1
ORD03165,CUST0267,Customer_267,2024-06-25,Books,Non-Fiction,Non-Fiction Item 46,4.0,2957.38,0.27,35.84,UPI,Same Day,Hyderabad,Telangana,South,Pending,41.0,Female,8635.55,11829.52,3193.97,8599.71,0.727,2024,6,Jun,2,26,Tuesday,False,0,0
ORD03166,CUST0711,Customer_711,2024-11-06,Sports,Fitness,Fitness Item 41,3.0,23556.19,0.2,21.63,UPI,Economy,Jaipur,Rajasthan,North,Delivered,40.0,Female,56534.86,70668.57,14133.71,56513.23,0.7997,2024,11,Nov,4,45,Wednesday,False,1,0
ORD03167,CUST0371,Customer_371,2024-01-12,Clothing,Women's Wear,Women's Wear Item 45,5.0,33601.44,0.12,217.45,Wallet,Economy,Lucknow,Uttar Pradesh,North,Pending,52.0,Female,147846.34,168007.2,20160.86,147628.89,0.8787,2024,1,Jan,1,2,Friday,False,0,0
ORD03168,CUST0452,Customer_452,2024-07-25,Home & Kitchen,Appliances,Appliances Item 43,5.0,47626.31,0.21,106.8,Net Banking,Express,Kolkata,West Bengal,East,Pending,32.0,Other,188123.92,238131.55,50007.63,188017.12,0.7896,2024,7,Jul,3,30,Thursday,False,0,0
ORD03169,CUST0480,Customer_480,2024-05-20,Beauty,Skincare,Skincare Item 22,3.0,21907.49,0.38,107.52,Credit Card,Standard,Ahmedabad,Gujarat,West,Pending,30.0,Female,40747.93,65722.47,24974.54,40640.41,0.6184,2024,5,May,2,21,Monday,False,0,0
ORD03170,CUST0743,Customer_743,2024-03-09,Clothing,Men's Wear,Men's Wear Item 49,4.0,34996.91,0.25,211.19,Debit Card,Economy,Ahmedabad,Gujarat,West,Delivered,21.0,Other,104990.73,139987.64,34996.91,104779.54,0.7485,2024,3,Mar,1,10,Saturday,True,1,0
ORD03171,CUST0391,Customer_391,2024-04-16,Sports,Football,Football Item 33,2.0,10441.17,0.03,222.47,Wallet,Same Day,Bengaluru,Karnataka,South,Returned,20.0,Female,20255.87,20882.34,626.47,20033.4,0.9593,2024,4,Apr,2,16,Tuesday,False,0,1
ORD03172,CUST0093,Customer_93,2024-09-22,Clothing,Men's Wear,Men's Wear Item 19,4.0,19658.23,0.2,234.95,Cash on Delivery,Economy,Delhi,Delhi,North,Pending,34.0,Male,62906.34,78632.92,15726.58,62671.39,0.797,2024,9,Sep,3,38,Sunday,True,0,0
ORD03173,CUST0082,Customer_82,2024-11-27,Sports,Cricket,Cricket Item 36,3.0,47724.51,0.32,442.31,Debit Card,Economy,Ahmedabad,Gujarat,West,Returned,35.0,Other,97358.0,143173.53,45815.53,96915.69,0.6769,2024,11,Nov,4,48,Wednesday,False,0,1
ORD03174,CUST0381,Customer_381,2024-08-16,Home & Kitchen,Appliances,Appliances Item 30,1.0,26623.18,0.28,264.34,UPI,Same Day,Hyderabad,Telangana,South,Returned,62.0,Female,19168.69,26623.18,7454.49,18904.35,0.7101,2024,8,Aug,3,33,Friday,False,0,1
ORD03175,CUST0691,Customer_691,2024-08-21,Clothing,Footwear,Footwear Item 29,5.0,46172.85,0.05,344.02,Cash on Delivery,Standard,Chennai,Tamil Nadu,South,Pending,24.0,Female,219321.04,230864.25,11543.21,218977.02,0.9485,2024,8,Aug,3,34,Wednesday,False,0,0
